,HOG,files,label
1216,[0.18994077 0.0799337  0.07839587 ... 0.00116041 0.02842827 0.27684417],./outputs/extra_images/Cars_1216_Extra.png,1.0
1217,[0.39378342 0.39378342 0.01274468 ... 0.         0.01980532 0.40102848],./outputs/extra_images/Cars_1217_Extra.png,1.0
1218,[0.13292442 0.19708744 0.23445566 ... 0.25456187 0.25390172 0.1291526 ],./outputs/extra_images/Cars_1218_Extra.png,1.0
1219,[0.00181299 0.00359118 0.14762996 ... 0.01976696 0.01322602 0.00077245],./outputs/extra_images/Cars_1219_Extra.png,1.0
1220,[0.02470119 0.01925574 0.02336159 ... 0.00413621 0.0034532  0.01373921],./outputs/extra_images/Cars_1220_Extra.png,1.0
1221,[0.10697631 0.02353186 0.03144041 ... 0.00961031 0.0064198  0.0214208 ],./outputs/extra_images/Cars_1221_Extra.png,1.0
1222,[0.01611808 0.00619272 0.00558557 ... 0.11714198 0.06442288 0.07510867],./outputs/extra_images/Cars_1222_Extra.png,1.0
1223,[0.01356968 0.00381915 0.00372604 ... 0.11204436 0.05068368 0.07627598],./outputs/extra_images/Cars_1223_Extra.png,1.0
1224,[0.00774229 0.00108192 0.0114813  ... 0.00712876 0.00326931 0.00165749],./outputs/extra_images/Cars_1224_Extra.png,1.0
1225,[0.00078296 0.         0.05787505 ... 0.00360968 0.00134035 0.00211714],./outputs/extra_images/Cars_1225_Extra.png,1.0
1226,[0.02103326 0.36775458 0.36775458 ... 0.0280383  0.00764049 0.03132306],./outputs/extra_images/Cars_1226_Extra.png,1.0
1227,[0.35504034 0.29103839 0.3494916  ... 0.02997376 0.08901712 0.37271285],./outputs/extra_images/Cars_1227_Extra.png,1.0
1228,[0.12519835 0.02449508 0.02625105 ... 0.00836441 0.00741472 0.00397337],./outputs/extra_images/Cars_1228_Extra.png,1.0
1229,[0.00187653 0.0017791  0.20952536 ... 0.00220552 0.00165112 0.00096786],./outputs/extra_images/Cars_1229_Extra.png,1.0
1230,[0.13363722 0.10227422 0.07868832 ... 0.31057414 0.19282366 0.04850784],./outputs/extra_images/Cars_1230_Extra.png,1.0
1231,[0.40504512 0.40504512 0.01077448 ... 0.03038736 0.04304585 0.3948544 ],./outputs/extra_images/Cars_1231_Extra.png,1.0
1232,[0.02472159 0.07274957 0.09364381 ... 0.0053002  0.00495787 0.02186994],./outputs/extra_images/Cars_1232_Extra.png,1.0
1233,[0.34917548 0.322779   0.01669048 ... 0.03381659 0.00870797 0.30966756],./outputs/extra_images/Cars_1233_Extra.png,1.0
1234,[0.01745578 0.01907505 0.01502249 ... 0.06317804 0.02156652 0.01179298],./outputs/extra_images/Cars_1234_Extra.png,1.0
1235,[0.02509545 0.02272296 0.07743231 ... 0.0059121  0.00021783 0.00054578],./outputs/extra_images/Cars_1235_Extra.png,1.0
1236,[0.08561471 0.34939951 0.26450783 ... 0.0169584  0.013579   0.00519955],./outputs/extra_images/Cars_1236_Extra.png,1.0
1237,[0.00830853 0.01268928 0.19514684 ... 0.00174032 0.00214526 0.00255436],./outputs/extra_images/Cars_1237_Extra.png,1.0
1238,[0.06450073 0.0299213  0.02106903 ... 0.01753612 0.01793073 0.15561444],./outputs/extra_images/Cars_1238_Extra.png,1.0
1239,[0.4055635  0.4055635  0.02929991 ... 0.00090169 0.00281148 0.25186011],./outputs/extra_images/Cars_1239_Extra.png,1.0
1240,[0.00502427 0.01996302 0.11921649 ... 0.01472156 0.0113666  0.04360067],./outputs/extra_images/Cars_1240_Extra.png,1.0
1241,[0.32250899 0.32250899 0.13890409 ... 0.02420972 0.04320531 0.27585959],./outputs/extra_images/Cars_1241_Extra.png,1.0
1242,[0.03132062 0.01021271 0.00669739 ... 0.05029418 0.07888144 0.28800109],./outputs/extra_images/Cars_1242_Extra.png,1.0
1243,[0.0002098  0.00229803 0.11252254 ... 0.01205125 0.01529407 0.01555355],./outputs/extra_images/Cars_1243_Extra.png,1.0
1244,[0.12842043 0.12092055 0.05705322 ... 0.01302008 0.01722548 0.06382538],./outputs/extra_images/Cars_1244_Extra.png,1.0
1245,[0.4165113  0.4165113  0.0032148  ... 0.00191378 0.00058235 0.37103057],./outputs/extra_images/Cars_1245_Extra.png,1.0
1246,[0.09397317 0.05408686 0.04841065 ... 0.04289986 0.07354842 0.11192761],./outputs/extra_images/Cars_1246_Extra.png,1.0
1247,[0.00701184 0.00228703 0.07607169 ... 0.00779306 0.00604204 0.00108054],./outputs/extra_images/Cars_1247_Extra.png,1.0
1248,[0.08723969 0.06349353 0.02817735 ... 0.00542196 0.00611287 0.00768964],./outputs/extra_images/Cars_1248_Extra.png,1.0
1249,[0.44927454 0.30002552 0.01191202 ... 0.05479594 0.14321229 0.36653927],./outputs/extra_images/Cars_1249_Extra.png,1.0
1250,[0.07381807 0.04609866 0.05067157 ... 0.01343592 0.01261118 0.01099707],./outputs/extra_images/Cars_1250_Extra.png,1.0
1251,[0.01413013 0.00159571 0.04480018 ... 0.01171385 0.01216907 0.00292785],./outputs/extra_images/Cars_1251_Extra.png,1.0
1252,[0.0139969  0.03490726 0.19589433 ... 0.04136032 0.03841866 0.03093332],./outputs/extra_images/Cars_1252_Extra.png,1.0
1253,[0.34940106 0.34940106 0.02971695 ... 0.         0.00444351 0.33119541],./outputs/extra_images/Cars_1253_Extra.png,1.0
1254,[0.02144077 0.01192968 0.00698089 ... 0.11378134 0.03048174 0.02563748],./outputs/extra_images/Cars_1254_Extra.png,1.0
1255,[0.00036286 0.00015409 0.11388219 ... 0.00907736 0.01103801 0.00456268],./outputs/extra_images/Cars_1255_Extra.png,1.0
1256,[0.01054117 0.0052388  0.05431331 ... 0.01740758 0.00919747 0.04997388],./outputs/extra_images/Cars_1256_Extra.png,1.0
1257,[0.00158251 0.00093227 0.16887961 ... 0.0004256  0.         0.00056587],./outputs/extra_images/Cars_1257_Extra.png,1.0
1258,[0.04652815 0.02893549 0.0214474  ... 0.00887883 0.03286496 0.1576975 ],./outputs/extra_images/Cars_1258_Extra.png,1.0
1259,[0.40579841 0.40579841 0.03150516 ... 0.00168682 0.00825491 0.23467527],./outputs/extra_images/Cars_1259_Extra.png,1.0
1260,[0.01787315 0.03578425 0.07995737 ... 0.00982182 0.00653409 0.00858437],./outputs/extra_images/Cars_1260_Extra.png,1.0
1261,[0.36343423 0.36343423 0.05657066 ... 0.00706038 0.05010346 0.30601785],./outputs/extra_images/Cars_1261_Extra.png,1.0
1262,[0.13452737 0.02811653 0.03828939 ... 0.11496729 0.05334939 0.19350691],./outputs/extra_images/Cars_1262_Extra.png,1.0
1263,[0.00147289 0.00306907 0.14668417 ... 0.0002158  0.00126733 0.00368702],./outputs/extra_images/Cars_1263_Extra.png,1.0
1264,[0.10790556 0.18702833 0.13982211 ... 0.00966623 0.02009202 0.02258286],./outputs/extra_images/Cars_1264_Extra.png,1.0
1265,[0.05919371 0.08947875 0.03701275 ... 0.00678309 0.00522678 0.04841454],./outputs/extra_images/Cars_1265_Extra.png,1.0
1266,[0.09361884 0.0350606  0.04142591 ... 0.04711299 0.01369272 0.02121836],./outputs/extra_images/Cars_1266_Extra.png,1.0
1267,[0.39651638 0.01807057 0.01765268 ... 0.02656613 0.01012039 0.32924718],./outputs/extra_images/Cars_1267_Extra.png,1.0
1268,[0.01839696 0.02209384 0.07638222 ... 0.02142727 0.01972662 0.02261141],./outputs/extra_images/Cars_1268_Extra.png,1.0
1269,[0.00178517 0.00506239 0.0424865  ... 0.01641799 0.01858988 0.01834001],./outputs/extra_images/Cars_1269_Extra.png,1.0
1270,[0.21784896 0.28017533 0.09656409 ... 0.11048178 0.10600733 0.07128016],./outputs/extra_images/Cars_1270_Extra.png,1.0
1271,[0.42440391 0.14807798 0.02514458 ... 0.02906575 0.05233721 0.43016529],./outputs/extra_images/Cars_1271_Extra.png,1.0
1272,[0.05404991 0.08140465 0.1149137  ... 0.02854434 0.03280273 0.03393424],./outputs/extra_images/Cars_1272_Extra.png,1.0
1273,[0.00344303 0.0055893  0.17985354 ... 0.013717   0.00620573 0.00935229],./outputs/extra_images/Cars_1273_Extra.png,1.0
1274,[0.05676454 0.09854131 0.06182456 ... 0.02005285 0.02424652 0.01991949],./outputs/extra_images/Cars_1274_Extra.png,1.0
1275,[0.34920463 0.34920463 0.03618203 ... 0.00087827 0.00350015 0.25349423],./outputs/extra_images/Cars_1275_Extra.png,1.0
1276,[0.00777088 0.02815234 0.05675095 ... 0.00179748 0.00623146 0.01152774],./outputs/extra_images/Cars_1276_Extra.png,1.0
1277,"[1.09656742e-02 1.74580757e-02 4.25418206e-02 ... 6.74568728e-05
 3.48441792e-03 9.70725715e-03]",./outputs/extra_images/Cars_1277_Extra.png,1.0
1278,[0.12805882 0.20994017 0.05305628 ... 0.08194623 0.0800432  0.1914434 ],./outputs/extra_images/Cars_1278_Extra.png,1.0
1279,[0.14949353 0.20747998 0.0501731  ... 0.13802367 0.13190578 0.26993877],./outputs/extra_images/Cars_1279_Extra.png,1.0
1280,[0.04435106 0.10623001 0.06911251 ... 0.01167566 0.00964665 0.03599007],./outputs/extra_images/Cars_1280_Extra.png,1.0
1281,[0.44188386 0.20567556 0.00544989 ... 0.02067307 0.01845569 0.30223745],./outputs/extra_images/Cars_1281_Extra.png,1.0
1282,[0.04481006 0.11315483 0.04709782 ... 0.01888597 0.02101453 0.01616443],./outputs/extra_images/Cars_1282_Extra.png,1.0
1283,[0.01056083 0.0168088  0.03788628 ... 0.01736546 0.02505286 0.00315186],./outputs/extra_images/Cars_1283_Extra.png,1.0
1284,[0.02067406 0.05802567 0.07717868 ... 0.00555898 0.01116487 0.01339043],./outputs/extra_images/Cars_1284_Extra.png,1.0
1285,[0.36597773 0.36597773 0.03203498 ... 0.0692278  0.04835247 0.31854817],./outputs/extra_images/Cars_1285_Extra.png,1.0
1286,[0.01030733 0.00994654 0.02583407 ... 0.08172874 0.05542332 0.03851931],./outputs/extra_images/Cars_1286_Extra.png,1.0
1287,[0.00202332 0.00092905 0.11366955 ... 0.00183395 0.0024415  0.00261802],./outputs/extra_images/Cars_1287_Extra.png,1.0
1288,[0.00611528 0.00387123 0.01650341 ... 0.01283635 0.01448247 0.00618639],./outputs/extra_images/Cars_1288_Extra.png,1.0
1289,[0.47145543 0.06354739 0.00245969 ... 0.01776144 0.0119368  0.25420046],./outputs/extra_images/Cars_1289_Extra.png,1.0
1290,[0.05552321 0.0399102  0.06420022 ... 0.01836409 0.08729111 0.18426757],./outputs/extra_images/Cars_1290_Extra.png,1.0
1291,[0.03777922 0.0342991  0.03247744 ... 0.00808915 0.03526546 0.12764572],./outputs/extra_images/Cars_1291_Extra.png,1.0
1292,[0.07190091 0.09435158 0.12762406 ... 0.01595546 0.01264519 0.02054339],./outputs/extra_images/Cars_1292_Extra.png,1.0
1293,[0.38847816 0.09119277 0.1298382  ... 0.01132414 0.01753546 0.01524771],./outputs/extra_images/Cars_1293_Extra.png,1.0
1294,[0.02565964 0.09731437 0.20683654 ... 0.03257974 0.02052137 0.02683549],./outputs/extra_images/Cars_1294_Extra.png,1.0
1295,[0.03028179 0.07123595 0.16216122 ... 0.02848519 0.02201522 0.02464913],./outputs/extra_images/Cars_1295_Extra.png,1.0
1296,[0.00748698 0.00206289 0.0651358  ... 0.01217735 0.01753896 0.01679615],./outputs/extra_images/Cars_1296_Extra.png,1.0
1297,[0.37689832 0.2180064  0.03129857 ... 0.01797133 0.01898039 0.35381159],./outputs/extra_images/Cars_1297_Extra.png,1.0
1298,[0.0404191  0.01090828 0.00635077 ... 0.06349879 0.06433879 0.01651333],./outputs/extra_images/Cars_1298_Extra.png,1.0
1299,[0.00550845 0.00112614 0.03166893 ... 0.01565577 0.01166447 0.00618977],./outputs/extra_images/Cars_1299_Extra.png,1.0
1300,[0.03690924 0.0406406  0.11593062 ... 0.00542904 0.00267106 0.00323621],./outputs/extra_images/Cars_1300_Extra.png,1.0
1301,[0.35034999 0.0611622  0.00837961 ... 0.01071262 0.01774086 0.25877637],./outputs/extra_images/Cars_1301_Extra.png,1.0
1302,[0.01542954 0.00582193 0.00621277 ... 0.01819217 0.01860544 0.03339685],./outputs/extra_images/Cars_1302_Extra.png,1.0
1303,[0.00827365 0.0028849  0.00085702 ... 0.00907324 0.01208115 0.0079534 ],./outputs/extra_images/Cars_1303_Extra.png,1.0
1304,[0.0144971  0.0067178  0.00111587 ... 0.01048812 0.01148765 0.00995997],./outputs/extra_images/Cars_1304_Extra.png,1.0
1305,[0.0144971  0.0067178  0.00111587 ... 0.01048812 0.01148765 0.00995997],./outputs/extra_images/Cars_1305_Extra.png,1.0
1306,[0.0162645  0.02024599 0.0729588  ... 0.03267603 0.00264542 0.00168722],./outputs/extra_images/Cars_1306_Extra.png,1.0
1307,[0.0162645  0.02024599 0.0729588  ... 0.03267603 0.00264542 0.00168722],./outputs/extra_images/Cars_1307_Extra.png,1.0
1308,[0.02193687 0.00373994 0.02574466 ... 0.02239604 0.03081841 0.04002552],./outputs/extra_images/Cars_1308_Extra.png,1.0
1309,[0.41718537 0.08696854 0.00394402 ... 0.00574411 0.00714313 0.33797407],./outputs/extra_images/Cars_1309_Extra.png,1.0
1310,[0.00663973 0.02191921 0.10730503 ... 0.0461526  0.03386569 0.02561051],./outputs/extra_images/Cars_1310_Extra.png,1.0
1311,[0.00164315 0.0113571  0.04777    ... 0.00705828 0.00846917 0.0136378 ],./outputs/extra_images/Cars_1311_Extra.png,1.0
1312,[0.0252985  0.00525968 0.00814308 ... 0.07992758 0.00759771 0.01394058],./outputs/extra_images/Cars_1312_Extra.png,1.0
1313,[0.00204593 0.00035173 0.04737282 ... 0.03159558 0.00334712 0.00669467],./outputs/extra_images/Cars_1313_Extra.png,1.0
1314,[0.01992368 0.04716022 0.09696041 ... 0.27864274 0.02670269 0.02235607],./outputs/extra_images/Cars_1314_Extra.png,1.0
1315,[0.43045434 0.17817621 0.01872133 ... 0.03351051 0.01175381 0.38441777],./outputs/extra_images/Cars_1315_Extra.png,1.0
1316,[0.01519961 0.05779915 0.20032965 ... 0.00031849 0.00311591 0.04214872],./outputs/extra_images/Cars_1316_Extra.png,1.0
1317,[0.00730919 0.01990515 0.16872874 ... 0.00037788 0.0051283  0.00555688],./outputs/extra_images/Cars_1317_Extra.png,1.0
1318,[0.04706201 0.06774225 0.02322652 ... 0.048956   0.04772256 0.00300438],./outputs/extra_images/Cars_1318_Extra.png,1.0
1319,[0.33467361 0.33467361 0.01138151 ... 0.01083817 0.02848412 0.34128937],./outputs/extra_images/Cars_1319_Extra.png,1.0
1320,[0.02673045 0.01160882 0.00936492 ... 0.02440574 0.00983139 0.00345737],./outputs/extra_images/Cars_1320_Extra.png,1.0
1321,[0.04989911 0.00914652 0.01304494 ... 0.01228697 0.00800638 0.01955548],./outputs/extra_images/Cars_1321_Extra.png,1.0
1322,[0.11305571 0.11784965 0.12601984 ... 0.02587961 0.02520083 0.03112016],./outputs/extra_images/Cars_1322_Extra.png,1.0
1323,[0.4553175  0.05526858 0.04651132 ... 0.02688556 0.04321076 0.19678608],./outputs/extra_images/Cars_1323_Extra.png,1.0
1324,[0.0076688  0.00862794 0.01771803 ... 0.46079332 0.14629526 0.07836644],./outputs/extra_images/Cars_1324_Extra.png,1.0
1325,[0.00648704 0.00512081 0.00797956 ... 0.34822121 0.05347566 0.00679561],./outputs/extra_images/Cars_1325_Extra.png,1.0
1326,[0.00725212 0.04576241 0.11236116 ... 0.17368589 0.16111702 0.06933445],./outputs/extra_images/Cars_1326_Extra.png,1.0
1327,[0.35070574 0.0288049  0.10519052 ... 0.09206106 0.13898763 0.35864767],./outputs/extra_images/Cars_1327_Extra.png,1.0
1328,[0.01473308 0.01346581 0.02118251 ... 0.31195197 0.23376593 0.04699203],./outputs/extra_images/Cars_1328_Extra.png,1.0
1329,[0.34997436 0.07373951 0.00175915 ... 0.12287001 0.09025961 0.31165442],./outputs/extra_images/Cars_1329_Extra.png,1.0
1330,[0.01822254 0.11707953 0.40015888 ... 0.38944259 0.02723296 0.02899978],./outputs/extra_images/Cars_1330_Extra.png,1.0
1331,"[1.47820739e-02 8.07870701e-02 3.60194057e-01 ... 3.03456753e-01
 3.00013050e-02 1.15914681e-05]",./outputs/extra_images/Cars_1331_Extra.png,1.0
1332,[0.00838267 0.01739673 0.0188117  ... 0.0544966  0.07556601 0.08168858],./outputs/extra_images/Cars_1332_Extra.png,1.0
1333,[0.00561412 0.00803462 0.00711974 ... 0.01821538 0.02529263 0.02146736],./outputs/extra_images/Cars_1333_Extra.png,1.0
1334,[0.00260506 0.00368131 0.00711449 ... 0.05470016 0.01971573 0.01884503],./outputs/extra_images/Cars_1334_Extra.png,1.0
1335,[0.35010773 0.01906686 0.01505444 ... 0.01962238 0.00765874 0.34821051],./outputs/extra_images/Cars_1335_Extra.png,1.0
1336,[0.05882038 0.10861385 0.14694159 ... 0.04122072 0.02782941 0.05084466],./outputs/extra_images/Cars_1336_Extra.png,1.0
1337,[0.35488576 0.35488576 0.02081121 ... 0.035463   0.06183624 0.2916331 ],./outputs/extra_images/Cars_1337_Extra.png,1.0
1338,[0.12649825 0.07789081 0.05955656 ... 0.10536006 0.0865138  0.07948525],./outputs/extra_images/Cars_1338_Extra.png,1.0
1339,[0.00162792 0.00134985 0.22594021 ... 0.00595846 0.00294872 0.0016308 ],./outputs/extra_images/Cars_1339_Extra.png,1.0
1340,[0.06110129 0.02499641 0.03918628 ... 0.01233661 0.01310241 0.02814781],./outputs/extra_images/Cars_1340_Extra.png,1.0
1341,[0.45321187 0.32284299 0.00383432 ... 0.02971974 0.00471292 0.33087245],./outputs/extra_images/Cars_1341_Extra.png,1.0
1342,[0.02280442 0.0285202  0.07563218 ... 0.04822358 0.0299554  0.01657357],./outputs/extra_images/Cars_1342_Extra.png,1.0
1343,[0.00117434 0.00233537 0.0550042  ... 0.04703354 0.01409275 0.00514241],./outputs/extra_images/Cars_1343_Extra.png,1.0
1344,[0.00678699 0.00231332 0.01326241 ... 0.02131148 0.0093573  0.00877683],./outputs/extra_images/Cars_1344_Extra.png,1.0
1345,[0.01102527 0.01058627 0.01547241 ... 0.01157054 0.01354251 0.02234252],./outputs/extra_images/Cars_1345_Extra.png,1.0
1346,[0.00485839 0.00423659 0.02612937 ... 0.11427841 0.07823625 0.11173657],./outputs/extra_images/Cars_1346_Extra.png,1.0
1347,[0.08630875 0.00955647 0.00904236 ... 0.01730651 0.01874951 0.44209883],./outputs/extra_images/Cars_1347_Extra.png,1.0
1348,[0.04880688 0.06202468 0.06253567 ... 0.0047544  0.00116316 0.00034654],./outputs/extra_images/Cars_1348_Extra.png,1.0
1349,[0.05796482 0.04343412 0.05920697 ... 0.00019326 0.00018809 0.01933842],./outputs/extra_images/Cars_1349_Extra.png,1.0
1350,[0.01841673 0.0480535  0.14253743 ... 0.05230978 0.00804671 0.01842319],./outputs/extra_images/Cars_1350_Extra.png,1.0
1351,[0.29149675 0.03759787 0.10106608 ... 0.07847374 0.18462348 0.22071615],./outputs/extra_images/Cars_1351_Extra.png,1.0
1352,[0.00525164 0.01405865 0.02706756 ... 0.02250343 0.00636719 0.00149957],./outputs/extra_images/Cars_1352_Extra.png,1.0
1353,[0.01704669 0.01479015 0.0335198  ... 0.01312886 0.00148504 0.02765099],./outputs/extra_images/Cars_1353_Extra.png,1.0
1354,[0.04369382 0.10414103 0.32869133 ... 0.01809999 0.01706545 0.02730962],./outputs/extra_images/Cars_1354_Extra.png,1.0
1355,[0.14231907 0.09226141 0.31380731 ... 0.01167682 0.01419447 0.28631097],./outputs/extra_images/Cars_1355_Extra.png,1.0
1356,[0.00166276 0.00104547 0.01974298 ... 0.00494366 0.01285693 0.02978997],./outputs/extra_images/Cars_1356_Extra.png,1.0
1357,[0.00046008 0.00120398 0.01152643 ... 0.00306494 0.00271537 0.00656817],./outputs/extra_images/Cars_1357_Extra.png,1.0
1358,[0.01522395 0.01515953 0.01333077 ... 0.03118076 0.0490807  0.21803057],./outputs/extra_images/Cars_1358_Extra.png,1.0
1359,[0.35401165 0.04480641 0.00912403 ... 0.01525142 0.02829424 0.26253358],./outputs/extra_images/Cars_1359_Extra.png,1.0
1360,[0.00346551 0.0027086  0.05976053 ... 0.00167413 0.00174681 0.00282931],./outputs/extra_images/Cars_1360_Extra.png,1.0
1361,[0.35625276 0.35625276 0.06141518 ... 0.06051377 0.0231062  0.30622491],./outputs/extra_images/Cars_1361_Extra.png,1.0
1362,[0.00422225 0.00673386 0.00601499 ... 0.02602988 0.02409944 0.10412383],./outputs/extra_images/Cars_1362_Extra.png,1.0
1363,"[1.12474861e-03 1.61003743e-04 2.57546991e-01 ... 6.31540315e-03
 2.17946433e-03 1.64994766e-04]",./outputs/extra_images/Cars_1363_Extra.png,1.0
1364,[0.02083036 0.01843301 0.04926081 ... 0.00691641 0.0040518  0.00107784],./outputs/extra_images/Cars_1364_Extra.png,1.0
1365,[0.22396834 0.00947386 0.02622844 ... 0.00929206 0.07857765 0.27859074],./outputs/extra_images/Cars_1365_Extra.png,1.0
1366,[0.07324769 0.09043834 0.09278646 ... 0.00389541 0.03167017 0.12994951],./outputs/extra_images/Cars_1366_Extra.png,1.0
1367,[0.10628466 0.05664681 0.07555941 ... 0.00552244 0.0358365  0.10290238],./outputs/extra_images/Cars_1367_Extra.png,1.0
1368,[0.03215559 0.04312922 0.11846811 ... 0.00207511 0.00301803 0.02057633],./outputs/extra_images/Cars_1368_Extra.png,1.0
1369,[0.34599775 0.34599775 0.01984161 ... 0.11475404 0.05181928 0.29745033],./outputs/extra_images/Cars_1369_Extra.png,1.0
1370,[0.10477068 0.14218932 0.11878253 ... 0.01381165 0.01498125 0.03924742],./outputs/extra_images/Cars_1370_Extra.png,1.0
1371,"[2.08025667e-05 1.24338502e-02 1.20019436e-01 ... 2.67246622e-04
 0.00000000e+00 9.09513503e-04]",./outputs/extra_images/Cars_1371_Extra.png,1.0
1372,[0.07280564 0.06453767 0.04745762 ... 0.05197934 0.02906958 0.02356501],./outputs/extra_images/Cars_1372_Extra.png,1.0
1373,"[7.64615834e-05 5.70299383e-03 8.79390761e-02 ... 9.75387264e-03
 3.47323390e-03 3.96046741e-03]",./outputs/extra_images/Cars_1373_Extra.png,1.0
1374,[0.01370853 0.02086377 0.02886577 ... 0.04814112 0.3555494  0.3555494 ],./outputs/extra_images/Cars_1374_Extra.png,1.0
1375,[0.39395192 0.25235489 0.00190791 ... 0.00055567 0.08149589 0.38991332],./outputs/extra_images/Cars_1375_Extra.png,1.0
1376,[0.00130309 0.00360154 0.06048268 ... 0.00593589 0.00669903 0.01582798],./outputs/extra_images/Cars_1376_Extra.png,1.0
1377,"[1.38550752e-03 3.52045381e-03 5.46732768e-02 ... 3.06366506e-04
 3.57749705e-05 0.00000000e+00]",./outputs/extra_images/Cars_1377_Extra.png,1.0
1378,[0.0298922  0.02350943 0.02124426 ... 0.03088725 0.05362212 0.23630686],./outputs/extra_images/Cars_1378_Extra.png,1.0
1379,[0.45778784 0.34067154 0.00055759 ... 0.00394152 0.00959445 0.40553927],./outputs/extra_images/Cars_1379_Extra.png,1.0
1380,[0.01128995 0.00663129 0.06570997 ... 0.00038121 0.00110486 0.01277825],./outputs/extra_images/Cars_1380_Extra.png,1.0
1381,[0.00090549 0.00409607 0.21379954 ... 0.         0.         0.        ],./outputs/extra_images/Cars_1381_Extra.png,1.0
1382,[0.03991713 0.01308245 0.00585092 ... 0.03702648 0.02150382 0.26629794],./outputs/extra_images/Cars_1382_Extra.png,1.0
1383,[0.40111423 0.40111423 0.01070587 ... 0.01450091 0.01209677 0.23387986],./outputs/extra_images/Cars_1383_Extra.png,1.0
1384,[0.05902786 0.09297921 0.14055501 ... 0.00349813 0.00201518 0.00477777],./outputs/extra_images/Cars_1384_Extra.png,1.0
1385,[0.01097881 0.00914538 0.15794986 ... 0.00112132 0.00465063 0.00286311],./outputs/extra_images/Cars_1385_Extra.png,1.0
1386,[0.00383281 0.00294277 0.00482662 ... 0.05468068 0.08157571 0.09655815],./outputs/extra_images/Cars_1386_Extra.png,1.0
1387,[0.36006489 0.36006489 0.01366759 ... 0.02656971 0.05902981 0.34406295],./outputs/extra_images/Cars_1387_Extra.png,1.0
1388,[0.00202771 0.00445463 0.01164083 ... 0.36699197 0.03987961 0.01621444],./outputs/extra_images/Cars_1388_Extra.png,1.0
1389,[0.00399265 0.004579   0.03336873 ... 0.01041479 0.009393   0.01314721],./outputs/extra_images/Cars_1389_Extra.png,1.0
1390,[0.0105168  0.01697481 0.35022184 ... 0.01110929 0.0072917  0.01236349],./outputs/extra_images/Cars_1390_Extra.png,1.0
1391,[0.40771839 0.1855514  0.03570129 ... 0.00206551 0.00259094 0.21418925],./outputs/extra_images/Cars_1391_Extra.png,1.0
1392,[0.01204627 0.00076595 0.00479044 ... 0.33332926 0.0329989  0.00917535],./outputs/extra_images/Cars_1392_Extra.png,1.0
1393,[0.0022772  0.00418451 0.04413289 ... 0.05992272 0.00442872 0.0093349 ],./outputs/extra_images/Cars_1393_Extra.png,1.0
1394,[0.01892669 0.02713109 0.20657    ... 0.03517396 0.08342259 0.09551544],./outputs/extra_images/Cars_1394_Extra.png,1.0
1395,[0.35890588 0.18303309 0.06622434 ... 0.00961762 0.01420959 0.47007018],./outputs/extra_images/Cars_1395_Extra.png,1.0
1396,[0.0075581  0.01089431 0.00762847 ... 0.16334914 0.09022281 0.04632204],./outputs/extra_images/Cars_1396_Extra.png,1.0
1397,"[2.44491006e-04 1.21576719e-04 2.79387861e-01 ... 3.18969344e-03
 2.60831835e-03 1.57105410e-03]",./outputs/extra_images/Cars_1397_Extra.png,1.0
1398,[0.08338892 0.11394163 0.11421046 ... 0.03358129 0.02001973 0.02868944],./outputs/extra_images/Cars_1398_Extra.png,1.0
1399,[0.35056037 0.35056037 0.01241095 ... 0.00122133 0.01088328 0.35847771],./outputs/extra_images/Cars_1399_Extra.png,1.0
1400,[0.02916916 0.01053575 0.03230472 ... 0.01482275 0.02050009 0.04395459],./outputs/extra_images/Cars_1400_Extra.png,1.0
1401,[0.00077797 0.00024941 0.03404728 ... 0.00265282 0.00438108 0.00848047],./outputs/extra_images/Cars_1401_Extra.png,1.0
1402,[0.36198962 0.18824406 0.06679115 ... 0.01100385 0.00171167 0.00370266],./outputs/extra_images/Cars_1402_Extra.png,1.0
1403,[0.29880911 0.29880911 0.04414871 ... 0.00324917 0.00245707 0.40655276],./outputs/extra_images/Cars_1403_Extra.png,1.0
1404,[0.01368842 0.00441002 0.04477251 ... 0.02289267 0.03313867 0.07337289],./outputs/extra_images/Cars_1404_Extra.png,1.0
1405,"[4.32918608e-01 1.14038914e-01 9.59381368e-03 ... 1.91867919e-04
 8.25081579e-03 3.69105458e-01]",./outputs/extra_images/Cars_1405_Extra.png,1.0
1406,[0.06331709 0.06688081 0.03897106 ... 0.25744975 0.28451261 0.14427248],./outputs/extra_images/Cars_1406_Extra.png,1.0
1407,[0.10784266 0.08785986 0.09916938 ... 0.02567544 0.03673006 0.00781313],./outputs/extra_images/Cars_1407_Extra.png,1.0
1408,[0.04111053 0.01171158 0.0179852  ... 0.0264616  0.05303565 0.09548573],./outputs/extra_images/Cars_1408_Extra.png,1.0
1409,[0.00250789 0.00158928 0.0129128  ... 0.03748711 0.02393546 0.08920498],./outputs/extra_images/Cars_1409_Extra.png,1.0
1410,[0.06237347 0.09618033 0.08803465 ... 0.03377502 0.04542334 0.15707949],./outputs/extra_images/Cars_1410_Extra.png,1.0
1411,[0.35276598 0.06529034 0.06930933 ... 0.01069729 0.2088431  0.42366377],./outputs/extra_images/Cars_1411_Extra.png,1.0
1412,[0.0096331  0.00684742 0.00685577 ... 0.12177597 0.06944417 0.0297859 ],./outputs/extra_images/Cars_1412_Extra.png,1.0
